Index,Country Code,Series Code,Year,Value
1,AFG,SG.GEN.PARL.ZS,2021,27.0161290322581
2,ALB,SG.GEN.PARL.ZS,2021,35.7142857142857
3,DZA,SG.GEN.PARL.ZS,2021,8.10810810810811
4,AND,SG.GEN.PARL.ZS,2021,46.4285714285714
5,AGO,SG.GEN.PARL.ZS,2021,29.5454545454545
6,ATG,SG.GEN.PARL.ZS,2021,11.1111111111111
7,ARG,SG.GEN.PARL.ZS,2021,44.7470817120623
8,ARM,SG.GEN.PARL.ZS,2021,33.6448598130841
9,AUS,SG.GEN.PARL.ZS,2021,31.1258278145695
10,AUT,SG.GEN.PARL.ZS,2021,40.4371584699454
11,AZE,SG.GEN.PARL.ZS,2021,18.1818181818182
12,BHS,SG.GEN.PARL.ZS,2021,17.9487179487179
13,BHR,SG.GEN.PARL.ZS,2021,15.0
14,BGD,SG.GEN.PARL.ZS,2021,20.8571428571429
15,BRB,SG.GEN.PARL.ZS,2021,20.0
16,BLR,SG.GEN.PARL.ZS,2021,40.0
17,BEL,SG.GEN.PARL.ZS,2021,42.0
18,BLZ,SG.GEN.PARL.ZS,2021,12.5
19,BEN,SG.GEN.PARL.ZS,2021,8.43373493975904
20,BTN,SG.GEN.PARL.ZS,2021,17.0212765957447
21,BOL,SG.GEN.PARL.ZS,2021,46.1538461538462
22,BIH,SG.GEN.PARL.ZS,2021,26.1904761904762
23,BWA,SG.GEN.PARL.ZS,2021,10.7692307692308
24,BRA,SG.GEN.PARL.ZS,2021,15.2046783625731
25,BRN,SG.GEN.PARL.ZS,2021,9.09090909090909
26,BGR,SG.GEN.PARL.ZS,2021,23.75
27,BFA,SG.GEN.PARL.ZS,2021,6.2992125984252
28,BDI,SG.GEN.PARL.ZS,2021,38.2113821138211
29,CPV,SG.GEN.PARL.ZS,2021,38.8888888888889
30,KHM,SG.GEN.PARL.ZS,2021,21.6
31,CMR,SG.GEN.PARL.ZS,2021,33.8888888888889
32,CAN,SG.GEN.PARL.ZS,2021,30.4733727810651
33,CAF,SG.GEN.PARL.ZS,2021,12.8571428571429
34,TCD,SG.GEN.PARL.ZS,2021,32.258064516129
35,CHL,SG.GEN.PARL.ZS,2021,35.4838709677419
36,CHN,SG.GEN.PARL.ZS,2021,24.9411764705882
37,COL,SG.GEN.PARL.ZS,2021,18.8235294117647
38,COM,SG.GEN.PARL.ZS,2021,16.6666666666667
39,COD,SG.GEN.PARL.ZS,2021,12.8
40,COG,SG.GEN.PARL.ZS,2021,11.2582781456954
41,CRI,SG.GEN.PARL.ZS,2021,45.6140350877193
42,CIV,SG.GEN.PARL.ZS,2021,14.1732283464567
43,HRV,SG.GEN.PARL.ZS,2021,31.1258278145695
44,CUB,SG.GEN.PARL.ZS,2021,53.4129692832764
45,CYP,SG.GEN.PARL.ZS,2021,14.2857142857143
46,CZE,SG.GEN.PARL.ZS,2021,25.0
47,DNK,SG.GEN.PARL.ZS,2021,39.6648044692737
48,DJI,SG.GEN.PARL.ZS,2021,26.1538461538462
49,DMA,SG.GEN.PARL.ZS,2021,34.375
50,DOM,SG.GEN.PARL.ZS,2021,27.8947368421053
51,ECU,SG.GEN.PARL.ZS,2021,39.4160583941606
52,EGY,SG.GEN.PARL.ZS,2021,27.7027027027027
53,SLV,SG.GEN.PARL.ZS,2021,27.3809523809524
54,GNQ,SG.GEN.PARL.ZS,2021,23.0
55,EST,SG.GEN.PARL.ZS,2021,25.7425742574257
56,SWZ,SG.GEN.PARL.ZS,2021,9.58904109589041
57,ETH,SG.GEN.PARL.ZS,2021,42.5882352941177
58,FJI,SG.GEN.PARL.ZS,2021,21.5686274509804
59,FIN,SG.GEN.PARL.ZS,2021,46.0
60,FRA,SG.GEN.PARL.ZS,2021,39.5147313691508
61,GAB,SG.GEN.PARL.ZS,2021,16.1971830985916
62,GMB,SG.GEN.PARL.ZS,2021,8.62068965517241
63,GEO,SG.GEN.PARL.ZS,2021,19.3333333333333
64,DEU,SG.GEN.PARL.ZS,2021,34.9184782608696
65,GHA,SG.GEN.PARL.ZS,2021,14.5454545454545
66,GRC,SG.GEN.PARL.ZS,2021,21.6666666666667
67,GRD,SG.GEN.PARL.ZS,2021,46.6666666666667
68,GTM,SG.GEN.PARL.ZS,2021,19.375
69,GNB,SG.GEN.PARL.ZS,2021,13.7254901960784
70,GUY,SG.GEN.PARL.ZS,2021,35.7142857142857
71,HND,SG.GEN.PARL.ZS,2021,27.34375
72,HUN,SG.GEN.PARL.ZS,2021,13.0653266331658
73,ISL,SG.GEN.PARL.ZS,2021,47.6190476190476
74,IND,SG.GEN.PARL.ZS,2021,14.4444444444444
75,IDN,SG.GEN.PARL.ZS,2021,21.0434782608696
76,IRN,SG.GEN.PARL.ZS,2021,5.59440559440559
77,IRQ,SG.GEN.PARL.ZS,2021,28.8753799392097
78,IRL,SG.GEN.PARL.ZS,2021,22.5
79,ISR,SG.GEN.PARL.ZS,2021,28.3333333333333
80,ITA,SG.GEN.PARL.ZS,2021,35.7142857142857
81,JAM,SG.GEN.PARL.ZS,2021,28.5714285714286
82,JPN,SG.GEN.PARL.ZS,2021,9.67741935483871
83,JOR,SG.GEN.PARL.ZS,2021,11.5384615384615
84,KAZ,SG.GEN.PARL.ZS,2021,27.1028037383178
85,KEN,SG.GEN.PARL.ZS,2021,21.6138328530259
86,KIR,SG.GEN.PARL.ZS,2021,6.66666666666667
87,PRK,SG.GEN.PARL.ZS,2021,17.6128093158661
88,KOR,SG.GEN.PARL.ZS,2021,19.0
89,KWT,SG.GEN.PARL.ZS,2021,1.53846153846154
90,KGZ,SG.GEN.PARL.ZS,2021,20.4545454545455
91,LAO,SG.GEN.PARL.ZS,2021,21.9512195121951
92,LVA,SG.GEN.PARL.ZS,2021,29.0
93,LBN,SG.GEN.PARL.ZS,2021,4.6875
94,LSO,SG.GEN.PARL.ZS,2021,23.3333333333333
95,LBR,SG.GEN.PARL.ZS,2021,10.958904109589
96,LBY,SG.GEN.PARL.ZS,2021,15.9574468085106
97,LIE,SG.GEN.PARL.ZS,2021,28.0
98,LTU,SG.GEN.PARL.ZS,2021,27.6595744680851
99,LUX,SG.GEN.PARL.ZS,2021,35.0
100,MDG,SG.GEN.PARL.ZS,2021,17.8807947019868
101,MWI,SG.GEN.PARL.ZS,2021,22.9166666666667
102,MYS,SG.GEN.PARL.ZS,2021,14.8648648648649
103,MDV,SG.GEN.PARL.ZS,2021,4.59770114942529
104,MLI,SG.GEN.PARL.ZS,2021,27.2727272727273
105,MLT,SG.GEN.PARL.ZS,2021,13.4328358208955
106,MHL,SG.GEN.PARL.ZS,2021,6.06060606060606
107,MRT,SG.GEN.PARL.ZS,2021,20.2614379084967
108,MUS,SG.GEN.PARL.ZS,2021,20.0
109,MEX,SG.GEN.PARL.ZS,2021,50.0
110,FSM,SG.GEN.PARL.ZS,2021,7.14285714285714
111,MDA,SG.GEN.PARL.ZS,2021,39.6039603960396
112,MCO,SG.GEN.PARL.ZS,2021,33.3333333333333
113,MNG,SG.GEN.PARL.ZS,2021,17.1052631578947
114,MNE,SG.GEN.PARL.ZS,2021,24.6913580246914
115,MAR,SG.GEN.PARL.ZS,2021,22.7848101265823
116,MOZ,SG.GEN.PARL.ZS,2021,42.4
117,MMR,SG.GEN.PARL.ZS,2021,15.2941176470588
118,NAM,SG.GEN.PARL.ZS,2021,44.2307692307692
119,NRU,SG.GEN.PARL.ZS,2021,10.5263157894737
120,NPL,SG.GEN.PARL.ZS,2021,32.7272727272727
121,NLD,SG.GEN.PARL.ZS,2021,39.3333333333333
122,NZL,SG.GEN.PARL.ZS,2021,49.1666666666667
123,NIC,SG.GEN.PARL.ZS,2021,50.5494505494505
124,NER,SG.GEN.PARL.ZS,2021,25.9036144578313
125,NGA,SG.GEN.PARL.ZS,2021,3.61111111111111
126,MKD,SG.GEN.PARL.ZS,2021,41.6666666666667
127,NOR,SG.GEN.PARL.ZS,2021,44.9704142011834
128,OMN,SG.GEN.PARL.ZS,2021,2.32558139534884
129,PAK,SG.GEN.PARL.ZS,2021,20.1754385964912
130,PLW,SG.GEN.PARL.ZS,2021,6.25
131,PAN,SG.GEN.PARL.ZS,2021,22.5352112676056
132,PNG,SG.GEN.PARL.ZS,2021,0.0
133,PRY,SG.GEN.PARL.ZS,2021,16.25
134,PER,SG.GEN.PARL.ZS,2021,40.0
135,PHL,SG.GEN.PARL.ZS,2021,27.9605263157895
136,POL,SG.GEN.PARL.ZS,2021,28.322440087146
137,PRT,SG.GEN.PARL.ZS,2021,40.0
138,QAT,SG.GEN.PARL.ZS,2021,4.44444444444444
139,ROU,SG.GEN.PARL.ZS,2021,18.5410334346505
140,RUS,SG.GEN.PARL.ZS,2021,16.2222222222222
141,RWA,SG.GEN.PARL.ZS,2021,61.25
142,WSM,SG.GEN.PARL.ZS,2021,7.84313725490196
143,SMR,SG.GEN.PARL.ZS,2021,33.3333333333333
144,STP,SG.GEN.PARL.ZS,2021,23.6363636363636
145,SAU,SG.GEN.PARL.ZS,2021,19.8675496688742
146,SEN,SG.GEN.PARL.ZS,2021,43.030303030303
147,SRB,SG.GEN.PARL.ZS,2021,39.2
148,SYC,SG.GEN.PARL.ZS,2021,22.8571428571429
149,SLE,SG.GEN.PARL.ZS,2021,12.3287671232877
150,SGP,SG.GEN.PARL.ZS,2021,29.8076923076923
151,SVK,SG.GEN.PARL.ZS,2021,22.6666666666667
152,SVN,SG.GEN.PARL.ZS,2021,26.6666666666667
153,SLB,SG.GEN.PARL.ZS,2021,8.0
154,SOM,SG.GEN.PARL.ZS,2021,24.3636363636364
155,ZAF,SG.GEN.PARL.ZS,2021,46.5822784810127
156,SSD,SG.GEN.PARL.ZS,2021,32.3636363636364
157,ESP,SG.GEN.PARL.ZS,2021,43.4285714285714
158,LKA,SG.GEN.PARL.ZS,2021,5.38116591928251
159,KNA,SG.GEN.PARL.ZS,2021,25.0
160,LCA,SG.GEN.PARL.ZS,2021,11.1111111111111
161,VCT,SG.GEN.PARL.ZS,2021,18.1818181818182
162,SUR,SG.GEN.PARL.ZS,2021,29.4117647058824
163,SWE,SG.GEN.PARL.ZS,2021,46.9914040114613
164,CHE,SG.GEN.PARL.ZS,2021,42.5
165,SYR,SG.GEN.PARL.ZS,2021,11.2
166,TJK,SG.GEN.PARL.ZS,2021,23.8095238095238
167,TZA,SG.GEN.PARL.ZS,2021,36.8556701030928
168,THA,SG.GEN.PARL.ZS,2021,15.7464212678937
169,TLS,SG.GEN.PARL.ZS,2021,38.4615384615385
170,TGO,SG.GEN.PARL.ZS,2021,18.6813186813187
171,TON,SG.GEN.PARL.ZS,2021,0.0
172,TTO,SG.GEN.PARL.ZS,2021,26.1904761904762
173,TUN,SG.GEN.PARL.ZS,2021,26.2672811059908
174,TUR,SG.GEN.PARL.ZS,2021,17.3333333333333
175,TKM,SG.GEN.PARL.ZS,2021,25.0
176,TUV,SG.GEN.PARL.ZS,2021,6.25
177,UGA,SG.GEN.PARL.ZS,2021,33.8129496402878
178,UKR,SG.GEN.PARL.ZS,2021,20.8037825059102
179,ARE,SG.GEN.PARL.ZS,2021,50.0
180,GBR,SG.GEN.PARL.ZS,2021,34.2592592592593
181,USA,SG.GEN.PARL.ZS,2021,27.6497695852535
182,URY,SG.GEN.PARL.ZS,2021,24.2424242424242
183,UZB,SG.GEN.PARL.ZS,2021,32.6530612244898
184,VUT,SG.GEN.PARL.ZS,2021,0.0
185,VEN,SG.GEN.PARL.ZS,2021,22.1556886227545
186,VNM,SG.GEN.PARL.ZS,2021,30.2605210420842
187,YEM,SG.GEN.PARL.ZS,2021,0.0
188,ZMB,SG.GEN.PARL.ZS,2021,15.0602409638554
189,ZWE,SG.GEN.PARL.ZS,2021,31.8518518518519
190,AFE,SG.GEN.PARL.ZS,2021,30.47478836952522
191,AFW,SG.GEN.PARL.ZS,2021,17.824377457404978
192,ARB,SG.GEN.PARL.ZS,2021,18.22454308093995
193,CSS,SG.GEN.PARL.ZS,2021,25.364431486880466
194,CEB,SG.GEN.PARL.ZS,2021,24.212962962962973
195,EAR,SG.GEN.PARL.ZS,2021,24.27935943060498
196,EAS,SG.GEN.PARL.ZS,2021,21.38448505385453
197,EAP,SG.GEN.PARL.ZS,2021,21.573352232459246
198,TEA,SG.GEN.PARL.ZS,2021,21.92722161486802
199,EMU,SG.GEN.PARL.ZS,2021,34.48275862068966
200,ECS,SG.GEN.PARL.ZS,2021,31.133718265970128
201,ECA,SG.GEN.PARL.ZS,2021,26.423936553713048
202,TEC,SG.GEN.PARL.ZS,2021,25.00567794685442
203,EUU,SG.GEN.PARL.ZS,2021,32.72143184947224
204,FCS,SG.GEN.PARL.ZS,2021,21.565975353171034
205,HPC,SG.GEN.PARL.ZS,2021,26.452648475120398
206,HIC,SG.GEN.PARL.ZS,2021,30.0194586944985
207,IBD,SG.GEN.PARL.ZS,2021,24.91612748622094
208,IBT,SG.GEN.PARL.ZS,2021,24.019312009656005
209,IDB,SG.GEN.PARL.ZS,2021,20.649850363403168
210,IDX,SG.GEN.PARL.ZS,2021,23.243598161523312
211,IDA,SG.GEN.PARL.ZS,2021,22.714995207806925
212,LTE,SG.GEN.PARL.ZS,2021,22.991508817766164
213,LCN,SG.GEN.PARL.ZS,2021,34.408861064290875
214,LAC,SG.GEN.PARL.ZS,2021,36.04178757980267
215,TLA,SG.GEN.PARL.ZS,2021,31.434240362811796
216,LDC,SG.GEN.PARL.ZS,2021,25.30199579831934
217,LMY,SG.GEN.PARL.ZS,2021,24.528162511542014
218,LIC,SG.GEN.PARL.ZS,2021,24.07145383799082
219,LMC,SG.GEN.PARL.ZS,2021,22.275293095961786
220,MEA,SG.GEN.PARL.ZS,2021,17.008569202804466
221,MNA,SG.GEN.PARL.ZS,2021,17.021933889403766
222,TMN,SG.GEN.PARL.ZS,2021,17.02193388940377
223,MIC,SG.GEN.PARL.ZS,2021,24.64870921058774
224,NAC,SG.GEN.PARL.ZS,2021,28.88601036269433
225,OED,SG.GEN.PARL.ZS,2021,32.42340926944227
226,OSS,SG.GEN.PARL.ZS,2021,22.851919561243143
227,PSS,SG.GEN.PARL.ZS,2021,7.7747989276139435
228,PST,SG.GEN.PARL.ZS,2021,33.51931330472104
229,PRE,SG.GEN.PARL.ZS,2021,24.08233769972651
230,SST,SG.GEN.PARL.ZS,2021,20.22099447513812
231,SAS,SG.GEN.PARL.ZS,2021,18.98674242424242
232,TSA,SG.GEN.PARL.ZS,2021,18.98674242424242
233,SSF,SG.GEN.PARL.ZS,2021,25.925053028517567
234,SSA,SG.GEN.PARL.ZS,2021,25.9377588451071
235,TSS,SG.GEN.PARL.ZS,2021,25.925053028517567
236,UMC,SG.GEN.PARL.ZS,2021,26.43951183553116
237,WLD,SG.GEN.PARL.ZS,2021,26.12846321469337
238,AUS,SG.TIM.UWRK.FE,2021,17.11944
239,COL,SG.TIM.UWRK.FE,2021,17.64085
240,FIN,SG.TIM.UWRK.FE,2021,14.05637
241,GEO,SG.TIM.UWRK.FE,2021,17.78896
242,JPN,SG.TIM.UWRK.FE,2021,14.70833
243,USA,SG.TIM.UWRK.FE,2021,15.54167
244,AUS,SG.TIM.UWRK.MA,2021,11.71111
245,COL,SG.TIM.UWRK.MA,2021,5.23624
246,FIN,SG.TIM.UWRK.MA,2021,10.74958
247,GEO,SG.TIM.UWRK.MA,2021,3.7089
248,JPN,SG.TIM.UWRK.MA,2021,3.75
249,USA,SG.TIM.UWRK.MA,2021,10.125
250,AFG,SG.LAW.INDX,2021,38.125
251,ALB,SG.LAW.INDX,2021,91.25
252,DZA,SG.LAW.INDX,2021,57.5
253,AGO,SG.LAW.INDX,2021,79.375
254,ATG,SG.LAW.INDX,2021,66.25
255,ARG,SG.LAW.INDX,2021,79.375
256,ARM,SG.LAW.INDX,2021,87.5
257,AUS,SG.LAW.INDX,2021,96.875
258,AUT,SG.LAW.INDX,2021,96.875
259,AZE,SG.LAW.INDX,2021,78.75
260,BHS,SG.LAW.INDX,2021,81.25
261,BHR,SG.LAW.INDX,2021,65.0
262,BGD,SG.LAW.INDX,2021,49.375
263,BRB,SG.LAW.INDX,2021,80.0
264,BLR,SG.LAW.INDX,2021,75.625
265,BEL,SG.LAW.INDX,2021,100.0
266,BLZ,SG.LAW.INDX,2021,79.375
267,BEN,SG.LAW.INDX,2021,80.625
268,BTN,SG.LAW.INDX,2021,75.0
269,BOL,SG.LAW.INDX,2021,88.75
270,BIH,SG.LAW.INDX,2021,85.0
271,BWA,SG.LAW.INDX,2021,63.75
272,BRA,SG.LAW.INDX,2021,85.0
273,BRN,SG.LAW.INDX,2021,53.125
274,BGR,SG.LAW.INDX,2021,90.625
275,BFA,SG.LAW.INDX,2021,82.5
276,BDI,SG.LAW.INDX,2021,76.25
277,CPV,SG.LAW.INDX,2021,86.25
278,KHM,SG.LAW.INDX,2021,81.25
279,CMR,SG.LAW.INDX,2021,60.0
280,CAN,SG.LAW.INDX,2021,100.0
281,CAF,SG.LAW.INDX,2021,77.5
282,TCD,SG.LAW.INDX,2021,66.25
283,CHL,SG.LAW.INDX,2021,80.0
284,CHN,SG.LAW.INDX,2021,75.625
285,COL,SG.LAW.INDX,2021,84.375
286,COM,SG.LAW.INDX,2021,65.0
287,COD,SG.LAW.INDX,2021,78.75
288,COG,SG.LAW.INDX,2021,49.375
289,CRI,SG.LAW.INDX,2021,86.25
290,CIV,SG.LAW.INDX,2021,83.125
291,HRV,SG.LAW.INDX,2021,93.75
292,CYP,SG.LAW.INDX,2021,94.375
293,CZE,SG.LAW.INDX,2021,93.75
294,DNK,SG.LAW.INDX,2021,100.0
295,DJI,SG.LAW.INDX,2021,71.25
296,DMA,SG.LAW.INDX,2021,62.5
297,DOM,SG.LAW.INDX,2021,86.25
298,ECU,SG.LAW.INDX,2021,89.375
299,EGY,SG.LAW.INDX,2021,50.625
300,SLV,SG.LAW.INDX,2021,88.75
301,GNQ,SG.LAW.INDX,2021,51.875
302,ERI,SG.LAW.INDX,2021,69.375
303,EST,SG.LAW.INDX,2021,97.5
304,SWZ,SG.LAW.INDX,2021,46.25
305,ETH,SG.LAW.INDX,2021,80.0
306,FJI,SG.LAW.INDX,2021,82.5
307,FIN,SG.LAW.INDX,2021,97.5
308,FRA,SG.LAW.INDX,2021,100.0
309,GAB,SG.LAW.INDX,2021,82.5
310,GMB,SG.LAW.INDX,2021,69.375
311,GEO,SG.LAW.INDX,2021,88.125
312,DEU,SG.LAW.INDX,2021,100.0
313,GHA,SG.LAW.INDX,2021,75.0
314,GRC,SG.LAW.INDX,2021,100.0
315,GRD,SG.LAW.INDX,2021,80.625
316,GTM,SG.LAW.INDX,2021,73.75
317,GIN,SG.LAW.INDX,2021,73.75
318,GNB,SG.LAW.INDX,2021,40.0
319,GUY,SG.LAW.INDX,2021,86.875
320,HTI,SG.LAW.INDX,2021,61.25
321,HND,SG.LAW.INDX,2021,75.0
322,HKG,SG.LAW.INDX,2021,91.875
323,HUN,SG.LAW.INDX,2021,93.75
324,ISL,SG.LAW.INDX,2021,100.0
325,IND,SG.LAW.INDX,2021,74.375
326,IDN,SG.LAW.INDX,2021,64.375
327,IRN,SG.LAW.INDX,2021,31.25
328,IRQ,SG.LAW.INDX,2021,45.0
329,IRL,SG.LAW.INDX,2021,100.0
330,ISR,SG.LAW.INDX,2021,80.625
331,ITA,SG.LAW.INDX,2021,97.5
332,JAM,SG.LAW.INDX,2021,68.125
333,JPN,SG.LAW.INDX,2021,78.75
334,JOR,SG.LAW.INDX,2021,46.875
335,KAZ,SG.LAW.INDX,2021,69.375
336,KEN,SG.LAW.INDX,2021,83.75
337,KIR,SG.LAW.INDX,2021,76.25
338,KOR,SG.LAW.INDX,2021,88.125
339,XKX,SG.LAW.INDX,2021,91.875
340,KWT,SG.LAW.INDX,2021,38.125
341,KGZ,SG.LAW.INDX,2021,76.875
342,LAO,SG.LAW.INDX,2021,85.625
